type_token_canon,type_token_archive
0.11057064895005339,0.06107248435203382
0.06781315443864692,0.06087282425848289
0.07644523859575363,0.06163508430959708
0.07118090606648467,0.08439199778740665
0.08006174015014082,0.07764136842282049
0.10952300405953992,0.06866302122476482
0.13938166599162954,0.07503607503607504
0.08183532035792995,0.06506866670045103
0.1636676464262671,0.15001637733377007
0.07317018004161766,0.10579772488289839
0.09753289473684211,0.0826653044116106
0.11016949152542373,0.09175209278101698
0.05769917582417582,0.10973288928158771
0.13523658182415957,0.09484581823559861
0.0890279052333622,0.07043634981548005
0.11671993827840846,0.07379116080544178
0.15531587057010784,0.0690515359719579
0.10243563175972975,0.07841167969037062
0.05888693481590741,0.08353499518361018
0.11309716206606762,0.07396522892114664
0.1152746579538493,0.07799176286327514
0.13249606819684087,0.05402673953792994
0.1373679154658982,0.0949987168455535
0.11638079098632835,0.08878778153259453
0.10640696891992653,0.09393748238420552
0.11343214983339078,0.08193259446129425
0.1582099917531143,0.07850452984339275
0.12614044637996732,0.12027457996266334
0.062409849374561566,0.06188587691877012
0.2551664128779639,0.08057432162649929
0.11173197364438546,0.07312752694278798
0.13488335527996698,0.061821367966904385
0.0720579121797002,0.06182590696154265
0.11955378777488228,0.09099128475721824
0.1921665297178855,0.08750845764732416
0.0596044897041952,0.09316397834354334
0.05658173199018031,0.054838930018232354
0.08034469648967178,0.08226852446385001
0.13895628870459567,0.0799300338898346
0.10145179015559026,0.07718008177213645
0.08559082864295167,0.07332358247835417
0.08350284594569375,0.09905158724377558
0.09414391531891265,0.06964934493008917
0.10218713131863146,0.06807443091745802
0.10202821756073721,0.10897064192599275
0.205286009358007,0.0741878515352537
0.10786615791018492,0.05477541358021261
0.09199161341452404,0.07554779386933995
0.06648490775847055,0.09606534744592729
0.10407642996807168,0.1378448104782695
0.07700664559130103,0.05728281783442221
0.1714218529550086,0.07114256860903921
0.10805711590412075,0.07253543236454969
0.08050348332379767,0.10226553600810025
0.1915811628518811,0.10660770899382613
0.11531855563862677,0.08076742658786003
0.06473259378321168,0.12517845925418308
0.18204365079365079,0.06676227043530554
0.17257340830351564,0.08049993932775149
0.057671590607850105,0.052565084440667924
0.17214519395544478,0.09840419596027229
0.11935855435384224,0.09944229243477855
0.16541134808002325,0.060059717821895016
0.12913963328631875,0.08604062281127095
0.10207246047954012,0.0739933215478295
0.10429524343868836,0.0842191662854221
0.09849468271007039,0.08224911925773483
0.06177444132972237,0.12035126234906696
0.09204142628762077,0.11266176622838803
0.13273470839260312,0.08163432408089741
0.10635334129310033,0.06880937047174368
0.0876193999286573,0.24767080745341616
0.12865242040994332,0.08525300640324848
0.10181171142025235,0.13754572928264674
0.2873172390343421,0.06853775042182561
0.0882527204150349,0.08371665133394664
0.129056743117384,0.07637233853971756
0.11836373627846507,0.09030308551992225
0.12421356703958482,0.11878672791193
0.10100098594609047,0.07128293223305024
0.09372655066472228,0.07380697652917013
0.10366929865304227,0.09301321743272208
0.09700178172807143,0.09991154629420114
0.05968530366657139,0.08954901664471838
0.1393319378519414,0.08680248007085917
0.11946219445566192,0.12162053535542992
0.12014801201976805,0.10544874320384524
0.07282871725508015,0.10232965931863727
0.2404186320754717,0.12078917894374085
0.06257466662361565,0.08692072925869408
0.0790225637993891,0.136242779866141
0.12676655692176755,0.07942193802666557
0.16103038309114928,0.09476629136813375
0.12117835503865172,0.09378510235217194
0.16520605815468967,0.1111670460514796
0.1484667374183098,0.08286909008322979
0.10485556908869458,0.13847885648747957
0.05201879887285999,0.11396612777542144
0.07524803204620616,0.20017142480385047
0.11904142268488398,0.08958611696904328
0.11749848454233179,0.12320767923207679
0.14316497155662816,0.071154973975515
0.22857764245324053,0.0802103207050059
0.06572133370362505,0.07087482301603881
0.08930704545185746,0.10285607616203099
0.15525899748907282,0.1722712908192205
0.1211043771043771,0.058765312630583474
0.04465131446140468,0.06256592417943786
0.10898020199073906,0.081457588294416
0.13548026285128395,0.0763919195445773
0.09083411875589067,0.08127894201842022
0.12258369809535076,0.07923793028794111
0.11653768615464655,0.1215762034562151
0.10406981767908062,0.09608953797857094
0.09048560649254546,0.10293811860600516
0.3060869565217391,0.08647119602960855
0.12582456140350878,0.05069139438804103
0.23703392206335858,0.1116846895336889
0.09871470533303904,0.0674388528598265
0.1718779431154643,0.07136431487687456
0.10625822663635276,0.08558414473431683
0.12627636506997833,0.0893000922279641
0.12676289418038061,0.09019151930490119
0.13457531179050167,0.07767622692205915
0.1264176190580648,0.06646111397370477
0.1017932946374426,0.11164827974773268
0.10216913341913342,0.09050832208726946
0.08636603615576471,0.12115762480434276
0.06462318366228488,0.09380855050246976
0.08920597385005682,0.09784934377412595
0.10068846815834767,0.11196516639267784
0.13448275862068965,0.10278860843194929
0.11239209613123405,0.08503534163581286
0.09809943633473045,0.07273275208097352
0.11624760046574567,0.09322941911783464
0.11405163853028799,0.0706261960542011
0.3081232492997199,0.0720320273174178
0.12203756024596975,0.059174923780487804
0.07457162440027416,0.07142537179716897
0.09437154051868897,0.09030462347301685
0.13502293129306409,0.07553674791873256
0.12248892722658129,0.0998012615570725
0.07821289127125934,0.09898899938977125
0.3081416575392479,0.10012033694344163
0.05747512521366564,0.09675941287070831
0.11410536537994659,0.10478353147216408
0.13498120331079883,0.09006605509822664
0.10284033874821506,0.0918065411505931
0.12630858966807895,0.21437686091025096
0.09648052428808424,0.14813533256439831
0.13617040938915073,0.08950208567834204
0.12267210456488625,0.10957365413729672
0.13455258001306336,0.1161095305832148
0.10611354414890191,0.10188795561377822
0.08559338334295057,0.10452232435981615
0.0922459174903309,0.12473471235745211
0.12030683997443001,0.0705153080007562
0.0856468071832806,0.06522699272414514
0.11255462947484059,0.1369708725714107
0.11288905771467914,0.09646214787235852
0.09419787948212478,0.1244855257409579
0.09451150509241796,0.06888596935872635
0.08370237758723578,0.08165609778513004
0.12252856530047186,0.06565601483258807
0.10284709491563471,0.15438380675464103
0.08675877197395829,0.10888652387920714
0.08763006859222622,0.11345349513288444
0.08171242095171372,0.11436990150874417
0.1538309701615291,0.09532283577796952
0.0779865730664296,0.10686298770931288
0.10657961285576348,0.06598581650399854
0.14580209895052473,0.08530805687203792
0.17951687624090007,0.03436030080640201
0.09377610387326524,0.11766450847370186
0.0879546137661557,0.09301929170176072
0.10900967285401827,0.0632642311599383
0.1665273520943624,0.094445779555832
0.1062621811710872,0.09220742947584024
0.12230328704793285,0.07523104730075368
0.10556476905141131,0.08214922249292804
0.15063219829744617,0.08814607173028186
0.1332821059415512,0.05398447822851328
0.09949051562474069,0.06978175063849547
0.10778402316470789,0.08293579526321697
0.11858162560442091,0.10966096988362406
0.15727443495122098,0.12311690933407353
0.14563004931276885,0.12532764927845147
0.12687054631828978,0.11983698909265253
0.104109913537842,0.06267343106202876
0.10744108624176307,0.12303546242192222
0.1495296905291879,0.06162897738643186
0.1495296905291879,0.0604294322081442
0.1058440295604823,0.04605256727301162
0.0833393038818118,0.08932710864807168
0.10368933898345663,0.21827057182705717
0.24141247595493268,0.0815193631363299
0.09861397742617646,0.06639073000304206
0.15049299429164503,0.08200595807362948
0.06309443261767635,0.13461397731430663
0.11422094496903058,0.11257159405367141
0.10158411208522,0.06706845454615072
0.10346928721445796,0.06654130585930093
0.1200210348665142,0.07070443143812709
0.11434667509581571,0.10125359757393135
0.08749514185775359,0.10045146726862303
0.09796538990659619,0.06441198094811879
0.11671769079378963,0.07951029861857888
0.11881990598152051,0.07992505422019172
0.058255336085037496,0.09802633739450264
0.11411324499204102,0.07259760915294239
0.13815337657382679,0.08052101835405566
0.1970303867403315,0.07993765726518196
0.13011665984445353,0.07828838999833429
0.12548494039641672,0.08702059251320524
0.12984013287657012,0.07289057418453064
0.12451259672303372,0.12406523110190107
0.11995358836979149,0.06987084091201382
0.1365096914625298,0.1202533860637665
0.09194871456532736,0.06070846453837161
0.09786536179517606,0.05516714004806642
0.1989923384410393,0.08240275132565118
0.05620289808196138,0.10353785254824345
0.059741502687326364,0.07665482890806292
0.2015541822186869,0.08462504544402948
0.1606005221932115,0.08516697247706422
0.11922831185426438,0.11065981196921067
0.1346083941503789,0.10683635233375352
0.10268524499400203,0.07061712190816719
0.17521968365553603,0.09348803536046335
0.09015695480069963,0.06997048479171453
0.182884274355014,0.042966843379549306
0.11949628555897808,0.07007940327237729
0.1505623512026927,0.08281573498964803
0.11020094942356426,0.08574316075967099
0.09629048493102019,0.09778448665224523
0.09385569334836527,0.09054102275534572
0.0902629631242109,0.09317152284547844
0.06561330513005277,0.08288905319687123
0.15962422221318476,0.09194756958690535
0.159391771019678,0.06911076773278581
0.13595633242885088,0.08434214014314748
0.06846059091934281,0.08997108410890073
0.08083261406290773,0.08839355185148656
0.10274246085951455,0.12480863032719763
0.14475370341893484,0.07069973492138422
0.10936065138869049,0.06302168921198402
0.09139412290462032,0.08576168853849608
0.10376627402355859,0.10331526659803787
0.14197245941995537,0.08966421443659407
0.10424559430987705,0.18813042458362655
0.057472746022392454,0.07429087503344929
0.08723437888128627,0.07400814926013297
0.11491318595767024,0.09293049941878447
0.11035130761601504,0.10613526907238081
0.14159950034202778,0.08675232506899831
0.14616950498982176,0.06314536084392268
0.06513938946371378,0.08887079167605219
0.11300095346476793,0.08272040955189061
0.0597359900373599,0.1227085082563672
0.13865301492903345,0.07043853443207748
0.07016622689539204,0.11557145233738146
0.1492975898956051,0.0660081432548091
0.11563866548423596,0.08548695098663271
0.15379108363163033,0.07407829210970421
0.1347888214762585,0.09138846396112661
0.11674978949413822,0.06037997581801652
0.08669880560184184,0.10250912314702183
0.12893535767511177,0.062177140706783894
0.16100023664904947,0.09358820662126023
0.10460101716087203,0.10648517784016277
0.11898214420251639,0.1117562317195617
0.14077079107505072,0.10091835501671567
0.20351420156741376,0.0943010325655282
0.07715405005981843,0.07706212743979858
0.10341005798879807,0.09438264738598443
0.12082804226465726,0.11278479815964454
0.1205207460184409,0.10268503268952438
0.15508021390374332,0.17116199260013942
0.14366326063748666,0.07793052091582842
0.10132425873166614,0.11340407525551723
0.09830757165625237,0.06478573134218696
0.10708854680788624,0.11505831153272536
0.11407325369828336,0.1365697704724341
0.10614705298670371,0.10478036175710595
0.1171718224700946,0.08054977265429988
0.10390818155011682,0.12782241466054794
0.10441967213114754,0.09113188806356884
0.06295335580373092,0.08282243693494859
0.09067843913330288,0.10002187166798808
0.07745465884743444,0.08947524641003858
0.09983926292939169,0.07495886556891117
0.10246913580246914,0.07508101336591123
0.10311524026979503,0.1230362624554722
0.10293559064517879,0.08029085448933626
0.10536059459312297,0.0820982687465933
0.0941572346283267,0.11279328876654869
0.10186169487829476,0.07789201888855289
0.14934839544350131,0.06619852317620535
0.12726704597237232,0.14478281543964108
0.11043751494245022,0.07926391877724438
0.07804731521378853,0.14420287961535447
0.09618159084351255,0.07283053956924933
0.08921000956648709,0.07563617152417011
0.10218183659005771,0.08624936300322746
0.08222723098756157,0.09670556771213226
0.16713181278670644,0.08227457435317113
0.10626526186369768,0.08351864841872753
0.1047896990202524,0.09929181839808224
0.09604140063176289,0.09223785575709631
0.10437636761487964,0.0793797585416218
0.10013133141660455,0.09593234335179464
0.2629614820738371,0.14607446660158974
0.10478146506683962,0.06949301044289559
0.1674909134242984,0.06432606391770619
0.06788356885481694,0.06334913888411174
0.0766376233999939,0.08574140476692681
0.06790482217658785,0.1218277492839539
0.10318607288169508,0.10840597964798303
0.0977956721800771,0.06431904021328594
0.0970036082204675,0.09193904361534419
0.1534988239247312,0.07440630072746948
0.1270801369054644,0.03738758504168529
0.04332207950919337,0.07662182086251382
0.06100069421232612,0.09804514074521745
0.10219917878766789,0.08942386886839583
0.1489029155395251,0.09298877649993072
0.1417747975267787,0.07879640941201466
0.10319015733028472,0.10458106057499077
0.15831454829200625,0.07866742722187196
0.16884906960716747,0.10240930673217807
0.11495602265951103,0.0860533659423698
0.14069414995802085,0.08297880747599541
0.1282813117344923,0.15590049690014307
0.10170865996101808,0.08313885271477751
0.11639203937513375,0.09332595189764409
0.20441705187467898,0.09918182928318477
0.10048806650576562,0.10061820507354509
0.09644800658681864,0.09038663607316708
0.1270206993942547,0.10002944207272192
0.13107608089614273,0.09160726753153972
0.09457843332668926,0.07514097705562298
0.12441286442324324,0.1198626183329485
0.09545978227645717,0.10181370200533844
0.09960413159211903,0.0730986184156743
0.05415641553127816,0.07323100936524454
0.09549482377907144,0.08493181062202018
0.15617859200826595,0.08882451486807204
0.06700126654971404,0.07832083256117901
0.10895575855274942,0.04851419834212047
0.0999888005375742,0.0471985450402086
0.18200408997955012,0.12321725041505811
0.0869777059466654,0.08710121643332568
0.10444124107633168,0.07469307974436123
0.1169781648823565,0.07967682324122223
0.056600852244040684,0.07601057314164142
0.05296904329172005,0.13173850733105502
0.09039853237442459,0.06490981075426056
0.10196957729253191,0.10641932631240453
0.09095392268273333,0.09705523610385085
0.06035299511002445,0.08453040624007341
0.10432190760059612,0.1217571590586901
0.12000937207122774,0.07294939764882866
0.06432520129792092,0.06242578061331409
0.07699554452153481,0.09556025858978362
0.08957334800031429,0.0796005023622989
0.08618560679143353,0.08905695502937926
0.08702875158105379,0.05270429624936199
0.13510723706847116,0.06927722226001255
0.08558766503554611,0.07536986646964482
0.10124062422238811,0.2375382901698691
0.09942606347062795,0.10054436037655755
0.11851945290396987,0.09069328956471019
0.08320795322528425,0.06599022994456105
0.09380767267444143,0.07348572164911553
0.08876782884310618,0.10406768073833533
0.0857974362961811,0.07535580524344569
0.08418530681372245,0.07068056582619689
0.08770851264396082,0.07748192771084338
0.105891331882693,0.08782618072029329
0.06301086166251735,0.09278663386895825
0.08024454014149493,0.09670510393360487
0.08736864228667507,0.07240470753557
0.07963424459892447,0.0992515302400812
0.08673621460506706,0.07581909168161646
0.10093668826909453,0.10271651680075722
0.11709618700900555,0.10105817426965723
0.10132552345815188,0.0932076852337114
0.08240717276665581,0.07559883881221517
0.1432646875278595,0.08882398310763823
0.08657019776424775,0.09933062864407179
0.0813403754475501,0.07693008367057476
0.08444599333493062,0.08942094569634282
0.08636394611907412,0.09288790434651
0.082414787179922,0.073978619525564
0.10501553908677982,0.08103588276235403
0.10092906796692254,0.15269269126656218
0.08573008849557522,0.10642095938582127
0.07817141773592061,0.102456735483529
0.08067281046594058,0.0986087099695398
0.08765344873266802,0.09613735407879308
0.08268190018039687,0.07759879554896479
0.07796499619523861,0.12744263789697613
0.10547899396307443,0.10156217044671607
0.06146792685873855,0.08103253182461104
